,host_id,host_total_listings_count
16946,32358990,1.0
16947,51397049,1.0
16948,30764853,5.0
16949,760821,1.0
16950,50215596,1.0
16951,48333112,1.0
16952,48070439,1.0
16953,11969499,2.0
16954,11930089,1.0
16955,11117574,0.0
16956,112598446,1.0
16957,29862665,0.0
16958,35845784,1.0
16959,154159123,0.0
16960,274415326,1.0
16961,91100228,0.0
16962,273365832,0.0
16963,109019794,0.0
16964,272495987,0.0
16965,15921881,1.0
16966,65839731,7.0
16967,40137850,1.0
16968,165678494,1.0
16969,166791672,4.0
16970,166937457,6.0
16971,166531476,14.0
16972,36947360,1.0
16973,162200720,1.0
16974,40012638,1.0
16975,113085344,2.0
16976,18091329,2.0
16977,157606841,1.0
16978,41181146,1.0
16979,10045945,1.0
16980,150443801,6.0
16981,229123065,1.0
16982,226692366,1.0
16983,16407159,1.0
16984,46443228,34.0
16985,35182845,1.0
16986,146029250,1.0
16987,608953,1.0
16988,7455468,4.0
16989,44796721,1.0
16990,23282170,2.0
16991,15293781,1.0
16992,21537101,1.0
16993,125144274,3.0
16994,122254634,1.0
16995,123442567,2.0
16996,17167151,1.0
16997,62372687,1.0
16998,12214264,5.0
16999,262974236,0.0
17000,272138295,1.0
17001,16170747,0.0
17002,267196252,1.0
17003,40359294,0.0
17004,270229715,1.0
17005,8497336,2.0
17006,69475701,1.0
17007,259564859,1.0
17008,138419654,1.0
17009,257775267,1.0
17010,257537401,1.0
17011,257317251,1.0
17012,248624610,1.0
17013,235963132,1.0
17014,10102826,1.0
17015,195826164,2.0
17016,7408712,1.0
17017,142838111,2.0
17018,245291725,1.0
17019,49508186,2.0
17020,59915865,24.0
17021,16645552,1.0
17022,5919651,1.0
17023,10354805,2.0
17024,56226564,1.0
17025,6174031,1.0
17026,7525123,1.0
17027,83678917,2.0
17028,9636100,1.0
17029,37612815,1.0
17030,122830437,3.0
17031,16895778,1.0
17032,63839187,1.0
17033,139915700,1.0
17034,86357137,3.0
17035,3451164,3.0
17036,15471987,1.0
17037,136907839,2.0
17038,136177137,1.0
17039,22083855,1.0
17040,104363542,1.0
17041,13468027,1.0
17042,44525014,5.0
17043,47992076,1.0
17044,38593571,1.0
17045,17234626,3.0
17046,14403949,1.0
17047,47106009,1.0
17048,46469249,1.0
17049,4083280,1.0
17050,40979385,1.0
17051,29430988,4.0
17052,9725090,1.0
17053,16453263,1.0
17054,12957953,1.0
17055,3162882,2.0
17056,38139275,1.0
17057,38130719,1.0
17058,7642792,179.0
17059,36027224,1.0
17060,37304774,2.0
17061,7089555,1.0
17062,93250865,1.0
17063,65764133,1.0
17064,215198350,2.0
17065,232909661,1.0
17066,9714622,1.0
17067,3226728,2.0
17068,1190245,1.0
17069,274416290,6.0
17070,225573206,1.0
17071,2595979,2.0
17072,222510062,1.0
17073,174138840,5.0
17074,293725098,8.0
17075,251533558,0.0
17076,252785309,1.0
17077,13453719,1.0
17078,162930003,1.0
17079,218922724,4.0
17080,789057,1.0
17081,231302790,1.0
17082,2398273,1.0
17083,33889201,1270.0
17084,120332329,3.0
17085,225880534,1.0
17086,225517486,1.0
17087,5807726,1.0
17088,2914143,2.0
17089,221986237,1.0
17090,219431713,1.0
17091,219407765,1.0
17092,17830423,1.0
17093,215176310,5.0
17094,214612495,1.0
17095,5130611,1.0
17096,31866464,2.0
17097,213754776,1.0
17098,6053288,137.0
17099,5293002,1.0
17100,174679114,1.0
17101,120689192,0.0
17102,10267015,0.0
17103,273775357,1.0
17104,21469399,0.0
17105,2107478,105.0
17106,104800748,2.0
17107,48762109,0.0
17108,206331503,1.0
17109,11861854,1.0
17110,21490515,2.0
17111,96945185,1.0
17112,147516164,1.0
17113,6224081,0.0
17114,17784984,2.0
17115,22227869,1.0
17116,52713,3.0
17117,34100227,1.0
17118,4793672,1.0
17119,19881862,1.0
17120,33638664,1.0
17121,64224220,28.0
17122,26734036,1.0
17123,61666495,1.0
17124,14288471,1.0
17125,23735852,3.0
17126,65486869,1.0
17127,89669458,1.0
17128,2159780,1.0
17129,20563023,1.0
17130,18569336,2.0
17131,40520140,1.0
17132,39853730,2.0
17133,7160644,1.0
17134,29308012,1.0
17135,136417379,1.0
17136,113955,1.0
17137,133003411,1.0
17138,293332128,0.0
17139,130302410,1.0
17140,25058094,1.0
17141,125404606,1.0
17142,124852037,1.0
17143,124011579,1.0
17144,119588204,1.0
17145,120078755,2.0
17146,119247753,2.0
17147,119592779,1.0
17148,191360324,3.0
17149,211007746,1.0
17150,201034684,2.0
17151,24579331,26.0
17152,208390721,1.0
17153,2087129,3.0
17154,16171375,1.0
17155,206341081,1.0
17156,20648758,2.0
17157,181263695,7.0
17158,113055646,89.0
17159,203271561,1.0
17160,82575324,1.0
17161,197433808,6.0
17162,37010005,1.0
17163,16889019,1.0
17164,12023691,1.0
17165,51567288,46.0
17166,5152368,3.0
17167,12735498,2.0
17168,17065765,2.0
17169,18014395,1.0
17170,116084910,2.0
17171,38421562,1.0
17172,86465991,1.0
17173,9820807,1.0
17174,38223459,1.0
17175,29444436,1.0
17176,166937457,6.0
17177,94047532,1.0
17178,2186940,1.0
17179,160457381,2.0
17180,51567288,46.0
17181,151779952,2.0
17182,33907804,1.0
17183,196521789,24.0
17184,230693872,1.0
17185,74059308,1.0
17186,36685821,2.0
17187,36075213,1.0
17188,35833736,1.0
17189,35837917,1.0
17190,35383978,2.0
17191,28493297,1.0
17192,25906079,1.0
17193,181135686,2.0
17194,18009311,1.0
17195,8513432,1.0
17196,268586013,1.0
17197,139836638,0.0
17198,83773201,0.0
17199,17816260,1.0
17200,144665,5.0
17201,43705426,1.0
17202,264951821,5.0
17203,81153660,1.0
17204,12117608,2.0
17205,3314508,2.0
17206,7074673,1.0
17207,6906633,1.0
17208,5345946,3.0
17209,6115410,1.0
17210,4696466,1.0
17211,4503646,1.0
17212,2950489,1.0
17213,2923817,1.0
17214,2865787,1.0
17215,2789518,1.0
17216,2386821,1.0
17217,1113807,1.0
17218,914660,1.0
17219,23038358,1.0
17220,32821734,2.0
17221,35936176,1.0
17222,34185047,1.0
17223,8036352,1.0
17224,13639229,1.0
17225,13811030,3.0
17226,32833534,1.0
17227,17731363,1.0
17228,11155037,1.0
17229,6157873,1.0
17230,31273346,1.0
17231,8241928,1.0
17232,29681818,1.0
17233,29521092,1.0
17234,28386616,1.0
17235,28364722,1.0
17236,26612699,1.0
17237,1382295,1.0
17238,15885127,1.0
17239,20931516,1.0
17240,15777643,1.0
17241,20349733,1.0
17242,3419847,0.0
17243,2845167,2.0
17244,2508272,1.0
17245,1921063,1.0
17246,719772,2.0
17247,1466919,1.0
17248,111157,1.0
17249,276248209,62.0
17250,307451084,0.0
17251,33230444,0.0
17252,305044132,1.0
17253,143956273,0.0
17254,1344729,1.0
17255,44951903,29.0
17256,18627759,1.0
17257,15391405,1.0
17258,36613304,0.0
17259,12982469,17.0
17260,12136845,18.0
17261,6419011,0.0
17262,269156344,4.0
17263,43074570,1.0
17264,46684244,1.0
17265,107144721,1.0
17266,7571423,1.0
17267,93615592,2.0
17268,13707323,1.0
17269,99705054,1.0
17270,48318464,1.0
17271,14366483,1.0
17272,95389398,45.0
17273,68206673,2.0
17274,53812744,1.0
17275,15426674,1.0
17276,11292885,1.0
17277,228009777,1.0
17278,77037010,1.0
17279,5998583,1.0
17280,10574661,26.0
17281,7590119,1.0
17282,184969438,1.0
17283,265764956,2.0
17284,265381409,13.0
17285,265887784,2.0
17286,17566885,1.0
17287,264951821,5.0
17288,5305151,1.0
17289,125307928,1.0
17290,280290742,1.0
17291,365020,0.0
17292,278200110,1.0
17293,69628985,1.0
17294,29079691,0.0
17295,76281456,0.0
17296,20679768,0.0
17297,31508526,1.0
17298,114808531,1.0
17299,73192966,1.0
17300,9522767,1.0
17301,105002814,1.0
17302,105382,1.0
17303,50902660,1.0
17304,85487661,1.0
17305,4140464,2.0
17306,67423265,1.0
17307,222212529,1.0
17308,21199064,1.0
17309,141537394,4.0
17310,26010692,3.0
17311,255384756,1.0
17312,254000949,1.0
17313,2689821,1.0
17314,24368045,0.0
17315,40867385,1.0
17316,302559091,1.0
17317,34995671,12.0
17318,301464808,0.0
17319,301241587,1.0
17320,300938670,1.0
17321,48897855,1.0
17322,10598872,15.0
17323,5932527,1.0
17324,30330658,0.0
17325,294311232,0.0
17326,229077108,39.0
17327,17037121,101.0
17328,228031134,1.0
17329,6814996,8.0
17330,64873405,1.0
17331,225866993,1.0
17332,81231902,1.0
17333,50980101,1.0
17334,49147105,1.0
17335,19333589,1.0
17336,219267440,1.0
17337,6649362,1.0
17338,33889201,1270.0
17339,17037121,101.0
17340,6053288,137.0
17341,209518256,3.0
17342,209099690,1.0
17343,112518051,1.0
17344,118835935,1.0
17345,108413058,2.0
17346,200330312,3.0
17347,181267878,9.0
17348,6476017,1.0
17349,196134703,1.0
17350,195673652,1.0
17351,39805948,1.0
17352,62552855,1.0
17353,49426420,1.0
17354,8880885,1.0
17355,1602690,32.0
17356,54981236,1.0
17357,54877532,1.0
17358,6999391,2.0
17359,17730420,3.0
17360,37218085,3.0
17361,47537826,1.0
17362,45203266,1.0
17363,44911982,1.0
17364,44858124,1.0
17365,15564494,1.0
17366,43199344,1.0
17367,182976217,1.0
17368,65905946,2.0
17369,7754921,2.0
17370,33889201,1270.0
17371,3634236,2.0
17372,10907878,0.0
17373,485671,3.0
17374,177130,1.0
17375,255957116,0.0
17376,17451383,0.0
17377,32098536,0.0
17378,6053288,137.0
17379,33889201,1270.0
17380,203277139,0.0
17381,295425752,5.0
17382,34995671,12.0
17383,61256482,1.0
17384,87923584,1.0
17385,87237721,1.0
17386,86370770,2.0
17387,10330442,1.0
17388,21042308,1.0
17389,6053062,1.0
17390,5513176,1.0
17391,24063668,1.0
17392,235265102,0.0
17393,289088300,6.0
17394,293787611,2.0
17395,108968167,1.0
17396,287091615,0.0
17397,20168450,1.0
17398,46465408,2.0
17399,60592704,1.0
17400,62509540,99.0
17401,9102899,1.0
17402,37239960,1.0
17403,90245678,1.0
17404,2985173,1.0
17405,5733488,1.0
17406,31837233,1.0
17407,6333651,1.0
17408,36138868,1.0
17409,43060842,1.0
17410,82987533,1.0
17411,35609105,1.0
17412,24693435,1.0
17413,22237276,1.0
17414,17183904,2.0
17415,3139517,1.0
17416,9275546,1.0
17417,629253,1.0
17418,3994583,2.0
17419,19392648,1.0
17420,19215183,2.0
17421,1165262,6.0
17422,17463475,1.0
17423,10171553,1.0
17424,9142681,1.0
17425,5093586,1.0
17426,2493604,1.0
17427,1551963,2.0
17428,727223,1.0
17429,193007,1.0
17430,41718,1.0
17431,33889201,1270.0
17432,33889201,1270.0
17433,17037121,101.0
17434,15632860,2.0
17435,34762996,1.0
17436,199273935,2.0
17437,6206613,1.0
17438,182709757,1.0
17439,198812083,1.0
17440,614018,1.0
17441,303493904,2.0
17442,17037121,101.0
17443,303327391,0.0
17444,154011607,0.0
17445,24262798,67.0
17446,2503671,25.0
17447,156507643,1.0
17448,300966746,1.0
17449,6504241,0.0
17450,20641177,1.0
17451,10098972,0.0
17452,290257667,0.0
17453,34995671,12.0
17454,28282895,1.0
17455,32104888,1.0
17456,29675892,1.0
17457,3763984,14.0
17458,24412049,1.0
17459,24354081,1.0
17460,23520770,7.0
17461,298259516,1.0
17462,298041824,1.0
17463,8409458,1.0
17464,76380759,2.0
17465,132550543,1.0
17466,21205683,0.0
17467,14968880,46.0
17468,251262089,2.0
17469,283583478,1.0
17470,283675613,0.0
17471,282707939,1.0
17472,280670444,1.0
17473,279773090,1.0
17474,6053288,137.0
17475,278816743,0.0
17476,10080624,0.0
17477,39738664,1.0
17478,19030244,1.0
17479,51227462,2.0
17480,50269732,1.0
17481,50258696,1.0
17482,8318024,5.0
17483,18029387,1.0
17484,270066607,1.0
17485,123710082,0.0
17486,12136845,18.0
17487,26358201,1.0
17488,18885159,1.0
17489,71356545,1.0
17490,2413553,1.0
17491,17781225,1.0
17492,18979604,1.0
17493,191537479,1.0
17494,143319810,1.0
17495,202791103,1.0
17496,60866882,1.0
17497,7108798,1.0
17498,7980464,1.0
17499,7612270,60.0
17500,35350084,1.0
17501,24074015,1.0
17502,47556440,1.0
17503,47385404,1.0
17504,42333230,1.0
17505,39699742,0.0
17506,25237914,1.0
17507,22016350,3.0
17508,25054954,1.0
17509,14674056,1.0
17510,43512307,0.0
17511,41630798,1.0
17512,34914960,1.0
17513,39794150,1.0
17514,19104446,1.0
17515,9515280,1.0
17516,37666193,1.0
17517,37398672,1.0
17518,37220563,1.0
17519,31101304,1.0
17520,83231845,1.0
17521,27938776,1.0
17522,38095815,1.0
17523,9193981,1.0
17524,20373915,1.0
17525,805564,3.0
17526,1377064,1.0
17527,37107,4.0
17528,22946915,1.0
17529,19910695,2.0
17530,285304925,1.0
17531,285251707,0.0
17532,284939441,0.0
17533,6819231,4.0
17534,59694185,0.0
17535,282145632,0.0
17536,87215342,0.0
17537,281330620,1.0
17538,42151895,0.0
17539,281312355,0.0
17540,32249479,1.0
17541,15770954,1.0
17542,96554671,0.0
17543,22007439,2.0
17544,49794149,1.0
17545,168767014,1.0
17546,27572346,1.0
17547,128749656,10.0
17548,109505829,1.0
17549,25690465,9.0
17550,123554417,1.0
17551,3967313,1.0
17552,30041027,1.0
17553,3226728,2.0
17554,6335024,2.0
17555,6141282,1.0
17556,6024878,1.0
17557,5676708,1.0
17558,1226530,0.0
17559,82649409,1.0
17560,226997610,1.0
17561,789620,27.0
17562,225733302,1.0
17563,19131264,2.0
17564,2804266,1.0
17565,2888266,1.0
17566,44018180,1.0
17567,63517234,1.0
17568,6323908,0.0
17569,3917827,3.0
17570,46452005,1.0
17571,48407781,1.0
17572,2526137,6.0
17573,54211095,1.0
17574,293678559,5.0
17575,294211714,1.0
17576,293162023,0.0
17577,17564633,1.0
17578,95389398,45.0
17579,63512764,0.0
17580,184849225,1.0
17581,66857958,0.0
17582,152242,24.0
17583,286822175,0.0
17584,25289108,3.0
17585,284211165,1.0
17586,23693964,1.0
17587,23617648,1.0
17588,22359344,1.0
17589,130705037,2.0
17590,192627609,1.0
17591,81648043,2.0
17592,11383044,2.0
17593,13846112,1.0
17594,14927046,1.0
17595,63892454,1.0
17596,10272596,1.0
17597,187511544,1.0
17598,69336001,1.0
17599,180459443,1.0
17600,49900038,1.0
17601,6562121,1.0
17602,14968880,46.0
17603,172492463,3.0
17604,51567288,46.0
17605,175422424,1.0
17606,21710749,1.0
17607,26004315,1.0
17608,51567288,46.0
17609,51393698,1.0
17610,28020752,1.0
17611,4799673,1.0
17612,39842449,2.0
17613,248176175,1.0
17614,247212336,2.0
17615,59199356,5.0
17616,33889201,1270.0
17617,240346750,1.0
17618,238868962,1.0
17619,30399913,1.0
17620,32099395,1.0
17621,232533625,1.0
17622,231644964,2.0
17623,229966106,1.0
17624,6053288,137.0
17625,47733447,3.0
17626,95139344,1.0
17627,265381409,13.0
17628,260615123,1.0
17629,258060801,1.0
17630,265344828,6.0
17631,15713045,2.0
17632,264441852,4.0
17633,71346948,1.0
17634,16984535,1.0
17635,22317275,1.0
17636,21989934,1.0
17637,21888216,1.0
17638,21273140,1.0
17639,20747329,2.0
17640,3146144,2.0
17641,20642520,3.0
17642,16314830,1.0
17643,15821486,1.0
17644,15041127,1.0
17645,10540229,1.0
17646,10884531,2.0
17647,10096846,1.0
17648,9838586,1.0
17649,6741720,1.0
17650,9529289,1.0
17651,6524023,1.0
17652,7564642,1.0
17653,1291501,2.0
17654,7209858,1.0
17655,6812331,1.0
17656,6568804,1.0
17657,1942613,1.0
17658,4116187,1.0
17659,3984068,1.0
17660,3950541,1.0
17661,2858639,1.0
17662,2786111,1.0
17663,2528864,1.0
17664,2378621,2.0
17665,7087619,1.0
17666,54862010,1.0
17667,46937294,1.0
17668,76590232,1.0
17669,19319786,1.0
17670,74641835,1.0
17671,73371544,1.0
17672,63843070,1.0
17673,244712025,1.0
17674,9592974,2.0
17675,59372953,58.0
17676,8896833,1.0
17677,241895228,1.0
17678,150443801,6.0
17679,11466800,1.0
17680,3321609,1.0
17681,12121328,1.0
17682,72454994,1.0
17683,44525014,5.0
17684,3465196,1.0
17685,18311895,1.0
17686,17063640,1.0
17687,68254005,20.0
17688,2667370,8.0
17689,63692257,1.0
17690,2405673,1.0
17691,72641284,0.0
17692,3492252,1.0
17693,69941724,1.0
17694,25279617,1.0
17695,15822196,1.0
17696,7441109,1.0
17697,66777051,1.0
17698,9125204,1.0
17699,7612270,60.0
17700,61828993,1.0
17701,12104801,42.0
17702,58013559,3.0
17703,20763779,1.0
17704,5333718,1.0
17705,2751509,1.0
17706,11141469,1.0
17707,46922078,1.0
17708,143477094,1.0
17709,57794217,1.0
17710,45880961,1.0
17711,1255452,0.0
17712,903053,1.0
17713,11535689,1.0
17714,12289788,1.0
17715,16102779,1.0
17716,135980057,1.0
17717,29487535,1.0
17718,61070700,3.0
17719,42931841,1.0
17720,32142699,1.0
17721,28053092,2.0
17722,22496925,1.0
17723,24254400,1.0
17724,27210344,1.0
17725,4314495,2.0
17726,19328701,2.0
17727,129718477,0.0
17728,271610777,9.0
17729,18159099,2.0
17730,7900869,1.0
17731,7334668,1.0
17732,39675616,1.0
17733,38860600,1.0
17734,38580029,1.0
17735,38328882,1.0
17736,30121479,1.0
17737,28731564,1.0
17738,36936003,1.0
17739,7385207,2.0
17740,25049532,1.0
17741,36060570,2.0
17742,34098705,1.0
17743,5546841,1.0
17744,20526429,1.0
17745,56974784,7.0
17746,10579339,1.0
17747,17715412,0.0
17748,16332945,2.0
17749,2667370,8.0
17750,2247573,1.0
17751,160552176,1.0
17752,34682353,1.0
17753,21207518,1.0
17754,113055646,89.0
17755,111009537,1.0
17756,4988527,1.0
17757,12375222,2.0
17758,19092447,1.0
17759,7534767,1.0
17760,4118289,1.0
17761,51567288,46.0
17762,42117762,1.0
17763,13774889,1.0
17764,7567302,1.0
17765,5069575,1.0
17766,18385602,1.0
17767,4485309,1.0
17768,17513345,1.0
17769,17183904,2.0
17770,6371630,1.0
17771,16806743,3.0
17772,283567067,0.0
17773,3632112,1.0
17774,44951903,29.0
17775,113055646,89.0
17776,282325834,0.0
17777,56160627,0.0
17778,65637717,1.0
17779,10919855,1.0
17780,184335228,2.0
17781,64555072,0.0
17782,271222859,1.0
17783,271233214,1.0
17784,269507783,1.0
17785,556324,2.0
17786,9230521,1.0
17787,33981090,1.0
17788,789620,27.0
17789,18158380,1.0
17790,20922067,1.0
17791,95019251,3.0
17792,32960246,3.0
17793,3500144,2.0
17794,15365519,1.0
17795,973080,13.0
17796,6920734,1.0
17797,61991238,0.0
17798,97935030,6.0
17799,305203805,1.0
17800,17296427,1.0
17801,245541217,1.0
17802,45199607,1.0
17803,9967566,3.0
17804,107358111,10.0
17805,140702341,1.0
17806,21073476,1.0
17807,7645533,1.0
17808,19564429,1.0
17809,2730717,1.0
17810,21401449,1.0
17811,9575696,2.0
17812,35350003,1.0
17813,77076729,1.0
17814,2213611,1.0
17815,68254005,20.0
17816,26810171,17.0
17817,9871400,0.0
17818,122219117,1.0
17819,31306606,1.0
17820,129689291,1.0
17821,8550138,2.0
17822,106372263,1.0
17823,1223567,1.0
17824,13984811,1.0
17825,96387466,1.0
17826,6328308,6.0
17827,26468654,1.0
17828,82253855,1.0
17829,44525014,5.0
17830,9287881,1.0
17831,9465737,1.0
17832,77290639,1.0
17833,37391610,1.0
17834,49550689,1.0
17835,9547281,1.0
17836,3195919,1.0
17837,3885590,1.0
17838,3624150,1.0
17839,3083635,1.0
17840,6284426,1.0
17841,84901734,4.0
17842,217715510,1.0
17843,2107478,105.0
17844,266702095,1.0
17845,74082953,1.0
17846,266241981,1.0
17847,25992444,1.0
17848,264483496,4.0
17849,264314705,1.0
17850,16708618,3.0
17851,21071612,2.0
17852,261966910,1.0
17853,24742791,1.0
17854,260334353,5.0
17855,260128624,1.0
17856,260115288,1.0
17857,125144274,3.0
17858,258174849,1.0
17859,36870493,1.0
17860,18027563,1.0
17861,99393994,1.0
17862,293601363,4.0
17863,3518142,0.0
17864,75894805,0.0
17865,59915865,24.0
17866,76299338,1.0
17867,2032425,1.0
17868,62509540,99.0
17869,213563463,1.0
17870,212999911,1.0
17871,209473981,1.0
17872,13401494,1.0
17873,64600166,3.0
17874,29495087,1.0
17875,55035249,1.0
17876,165378566,1.0
17877,3362476,1.0
17878,11756634,1.0
17879,197004037,1.0
17880,194933721,1.0
17881,17319021,1.0
17882,5693620,1.0
17883,154067684,3.0
17884,33664442,1.0
17885,40677537,1.0
17886,14739894,1.0
17887,40407033,1.0
17888,39831399,4.0
17889,17325570,1.0
17890,72304717,1.0
17891,40259120,1.0
17892,71347366,1.0
17893,14594891,1.0
17894,9725274,1.0
17895,6199440,1.0
17896,16624743,1.0
17897,15383098,1.0
17898,258727375,1.0
17899,29511476,1.0
17900,4491224,1.0
17901,194048716,1.0
17902,33889201,1270.0
17903,17236721,0.0
17904,48879540,1.0
17905,15929294,1.0
17906,7852734,1.0
17907,129390461,1.0
17908,128338229,1.0
17909,24047485,1.0
17910,37196445,1.0
17911,23243023,1.0
17912,120332329,3.0
17913,26493208,1.0
17914,98194621,5.0
17915,19163027,1.0
17916,112047342,1.0
17917,11774698,1.0
17918,41795868,1.0
17919,19419467,3.0
17920,18042923,3.0
17921,22762658,1.0
17922,20299279,1.0
17923,36519559,2.0
17924,8867841,1.0
17925,36845051,1.0
17926,36304402,1.0
17927,27367769,1.0
17928,22756470,2.0
17929,34797946,1.0
17930,33705744,1.0
17931,33638351,1.0
17932,32672725,1.0
17933,31686613,2.0
17934,7933844,1.0
17935,30729718,1.0
17936,9184030,1.0
17937,26897060,9.0
17938,5471022,1.0
17939,11439764,1.0
17940,31524195,1.0
17941,616096,1.0
17942,52713,3.0
17943,241501277,1.0
17944,236133644,1.0
17945,4480660,1.0
17946,107265189,1.0
17947,76744869,1.0
17948,69954913,1.0
17949,11425024,2.0
17950,17957437,2.0
17951,26678551,1.0
17952,82019052,1.0
17953,11667286,1.0
17954,80893629,1.0
17955,59915865,24.0
17956,1308626,2.0
17957,5532534,1.0
17958,78119345,1.0
17959,17588958,1.0
17960,959611,1.0
17961,14287196,1.0
17962,30838444,1.0
17963,69227712,1.0
17964,15752809,1.0
17965,13689967,2.0
17966,14963188,2.0
17967,12855139,1.0
17968,98666478,6.0
17969,213917979,5.0
17970,3691551,1.0
17971,35855438,1.0
17972,3374747,1.0
17973,240731095,1.0
17974,239712603,1.0
17975,26078848,2.0
17976,3652859,6.0
17977,6442978,2.0
17978,62983939,1.0
17979,44525014,5.0
17980,229399178,1.0
17981,9052411,1.0
17982,53727747,1.0
17983,44119637,1.0
17984,123623275,1.0
17985,34056305,1.0
17986,28286970,1.0
17987,71492032,1.0
17988,17732820,1.0
17989,33281825,10.0
17990,96428798,1.0
17991,2943636,1.0
17992,5444424,0.0
17993,14574101,1.0
17994,10078252,1.0
17995,9939246,1.0
17996,10608248,1.0
17997,10079093,3.0
17998,9824586,1.0
17999,18991025,2.0
18000,13725821,1.0
18001,50908469,1.0
18002,50605039,1.0
18003,825532,1.0
18004,7608379,43.0
18005,3605624,1.0
18006,10301258,1.0
18007,10229835,1.0
18008,9882757,1.0
18009,9574495,2.0
18010,8193122,1.0
18011,6976491,2.0
18012,7187202,4.0
18013,7553555,1.0
18014,6218609,2.0
18015,6135904,1.0
18016,297577,6.0
18017,4851849,1.0
18018,4264863,1.0
18019,385242,1.0
18020,3619762,1.0
18021,43990304,1.0
18022,45538910,1.0
18023,23945288,1.0
18024,42410712,1.0
18025,41468545,1.0
18026,41435944,5.0
18027,40678528,1.0
18028,13944245,1.0
18029,39421965,1.0
18030,2681154,2.0
18031,2627161,21.0
18032,205988,2.0
18033,846758,1.0
18034,36267779,1.0
18035,68497697,3.0
18036,47775467,1.0
18037,13672605,0.0
18038,301498477,0.0
18039,301207911,1.0
18040,213752450,1.0
18041,63644967,0.0
18042,300314152,2.0
18043,17507231,1.0
18044,81740,8.0
18045,41419976,1.0
18046,51567288,46.0
18047,208011334,1.0
18048,62451031,1.0
18049,37612964,2.0
18050,119729577,1.0
18051,149392466,1.0
18052,148350257,4.0
18053,164688464,1.0
18054,95389398,45.0
18055,245534747,1.0
18056,250358084,1.0
18057,217469392,1.0
18058,249033277,1.0
18059,59915865,24.0
18060,59800921,1.0
18061,11649952,1.0
18062,58739664,2.0
18063,57621640,1.0
18064,2741609,1.0
18065,40260943,1.0
18066,5328434,1.0
18067,52576194,1.0
18068,40714033,1.0
18069,51114362,1.0
18070,18824021,1.0
18071,31193488,1.0
18072,43274829,1.0
18073,48959656,1.0
18074,2657880,1.0
18075,154265939,1.0
18076,66242956,1.0
18077,194291182,1.0
18078,77966883,1.0
18079,12563790,1.0
18080,195620817,14.0
18081,22289036,1.0
18082,89057325,1.0
18083,33889201,1270.0
18084,146148344,1.0
18085,121769932,2.0
18086,25129960,1.0
18087,102294040,9.0
18088,15307680,2.0
18089,218554586,1.0
18090,21031735,1.0
18091,12176056,1.0
18092,43893928,1.0
18093,3188421,2.0
18094,5932527,1.0
18095,197969013,4.0
18096,204540799,1.0
18097,46443228,34.0
18098,71504136,5.0
18099,17037121,101.0
18100,37131826,2.0
18101,121549925,2.0
18102,15054718,1.0
18103,23242262,1.0
18104,133586903,1.0
18105,131755783,1.0
18106,64224220,28.0
18107,12136845,18.0
18108,129690659,1.0
18109,129237315,2.0
18110,70962624,1.0
18111,125593713,0.0
18112,119013976,1.0
18113,123549277,1.0
18114,123184755,1.0
18115,120205341,1.0
18116,39513927,1.0
18117,255306447,1.0
18118,118200753,2.0
18119,254555758,1.0
18120,18719004,1.0
18121,64404546,1.0
18122,65261089,1.0
18123,12290909,1.0
18124,1836503,1.0
18125,48005856,0.0
18126,27638075,1.0
18127,47083084,1.0
18128,16842733,2.0
18129,109439670,1.0
18130,62509540,99.0
18131,30614883,1.0
18132,139608544,4.0
18133,16393568,1.0
18134,3556615,1.0
18135,87509642,5.0
18136,126883768,1.0
18137,17235041,1.0
18138,198616781,1.0
18139,8192651,1.0
18140,1683345,1.0
18141,10586702,1.0
18142,198284938,1.0
18143,71260522,3.0
18144,3090040,3.0
18145,9592974,2.0
18146,32951807,1.0
18147,17440814,1.0
18148,14123760,1.0
18149,15135489,1.0
18150,11413282,3.0
18151,5941571,1.0
18152,10731234,1.0
18153,10386526,1.0
18154,3569521,1.0
18155,9074646,1.0
18156,7968951,1.0
18157,3305297,1.0
18158,6234661,1.0
18159,7446623,1.0
18160,5888819,1.0
18161,5358713,1.0
18162,5156497,1.0
18163,5118774,2.0
18164,4405302,1.0
18165,4329479,3.0
18166,4267081,2.0
18167,2663980,1.0
18168,2266654,3.0
18169,62559224,1.0
18170,5290526,1.0
18171,20257225,1.0
18172,20088431,1.0
18173,2379345,5.0
18174,85707421,3.0
18175,20434236,1.0
18176,206416726,1.0
18177,132978554,1.0
18178,229430677,1.0
18179,283921191,0.0
18180,283617241,1.0
18181,280314866,2.0
18182,15650241,1.0
18183,55567464,0.0
18184,277316912,0.0
18185,277081079,1.0
18186,276296705,0.0
18187,15364173,1.0
18188,29114601,1.0
18189,5221657,1.0
18190,32643246,1.0
18191,32620161,0.0
18192,30032791,1.0
18193,31720903,1.0
18194,20517243,2.0
18195,7670229,1.0
18196,2078696,1.0
18197,30850967,1.0
18198,29105107,1.0
18199,28445850,1.0
18200,10008803,1.0
18201,3058901,3.0
18202,20679220,1.0
18203,12307984,1.0
18204,10990406,1.0
18205,24826266,1.0
18206,24820749,1.0
18207,24431259,1.0
18208,24179330,1.0
18209,9612432,18.0
18210,20207195,1.0
18211,16942063,1.0
18212,19585982,2.0
18213,10839658,3.0
18214,17915380,0.0
18215,12186002,1.0
18216,46219462,0.0
18217,269963328,0.0
18218,264945018,2.0
